"program"	"_line"	"area_inner"	"area_outer"	"area_overdim"	"area_percent"	"area_wall"	"auxiconname"	"cable_invert"	"cable_parts"	"camera"	"centricity"	"cformula"	"check_wall_max_maxlimit"	"check_wall_mean_maxlimit"	"check_wall_mean_maxlimit_nod"	"check_wall_mean_minlimit"	"check_wall_mean_nomlimit"	"check_wall_min_minlimit"	"checkresult"	"cindex"	"colour_do"	"colour_invert"	"diameter_inner_max"	"diameter_inner_mean"	"diameter_inner_min"	"diameter_outer_max"	"diameter_outer_mean"	"diameter_outer_min"	"extra1"	"extra2"	"extra3"	"extra4"	"extra5"	"extra6"	"extra7"	"extra8"	"focusvalue"	"has_indent"	"has_sbm"	"iconname"	"info1"	"info10"	"info11"	"info12"	"info2"	"info3"	"info4"	"info5"	"info6"	"info7"	"info8"	"info9"	"label1"	"label10"	"label11"	"label12"	"label13"	"label14"	"label15"	"label16"	"label17"	"label18"	"label19"	"label2"	"label20"	"label21"	"label22"	"label23"	"label24"	"label3"	"label4"	"label5"	"label6"	"label7"	"label8"	"label9"	"last_calibration_time"	"lci"	"lco"	"lightvalue"	"material"	"material_core"	"material_density"	"material_price"	"measure_time"	"measure_time1970"	"measure_type"	"measure_unit"	"nomarea_calc"	"oformula"	"oindex"	"ovality"	"serial"	"user1"	"user10"	"user11"	"user12"	"user2"	"user3"	"user4"	"user5"	"user6"	"user7"	"user8"	"user9"	"version"	"wall_extra_percent"	"wall_max"	"wall_mean"	"wall_min"	"walls"	"weight"	"weight_overdim"
round_global	8	30.6103691196	59.0362442454	0.928570183326	3.3769497966	28.4258751258	034_1447850708_aux.png	0	0	1	0.213964142891	maxwall-minwall	1.38	1.2	2	1.15	1.17	0.92	OK	0	0	0	6.35132643058	6.25289928478	6.19341335207	8.81441367083	8.69189993627	8.51178883868	4757.08817253	3.43329509428	27.9289232125	no value	no value	12.9999825666	no value	no value	123	0	0	034_1447850708.png	RG+OP						38.liin	1706 - Kert Kullerkann	XPJ 3G2,5_kate	VALI VÄRV/HARI			Kaabli tüüp				Materjal	Takistus	1 m kaal		Trumli nr.						Seibi paksus			Raporti nr. #	Liin	Operaator	Toode	Värv/Hari			5.08.2015 14:31:37	19.6728508296	27.3295133931	181	PVC	Cu	1.4	10.0	18.11.2015 14:45:08	1447850708	database	mm	27.4973049425	maxdiam-mindiam	0	0.30262483215	034	PVC												3.55	2.96613136168	1.29697176401	1.18411051066	1.08300762112	[1.0830076211194493, 1.1486621527395429, 1.1659695516308519, 1.1930545705963318, 1.2969717640104854, 1.2169974038590647]	39.7962251761	1.29999825666
"program"	"_line"	"area_inner"	"area_outer"	"area_overdim"	"area_percent"	"area_wall"	"auxiconname"	"cable_invert"	"cable_parts"	"camera"	"centricity"	"cformula"	"check_wall_max_maxlimit"	"check_wall_mean_maxlimit"	"check_wall_mean_maxlimit_nod"	"check_wall_mean_minlimit"	"check_wall_mean_nomlimit"	"check_wall_min_minlimit"	"checkresult"	"cindex"	"colour_do"	"colour_invert"	"diameter_inner_max"	"diameter_inner_mean"	"diameter_inner_min"	"diameter_outer_max"	"diameter_outer_mean"	"diameter_outer_min"	"extra1"	"extra2"	"extra3"	"extra4"	"extra5"	"extra6"	"extra7"	"extra8"	"focusvalue"	"has_indent"	"has_sbm"	"iconname"	"info1"	"info10"	"info11"	"info12"	"info2"	"info3"	"info4"	"info5"	"info6"	"info7"	"info8"	"info9"	"label1"	"label10"	"label11"	"label12"	"label13"	"label14"	"label15"	"label16"	"label17"	"label18"	"label19"	"label2"	"label20"	"label21"	"label22"	"label23"	"label24"	"label3"	"label4"	"label5"	"label6"	"label7"	"label8"	"label9"	"last_calibration_time"	"lci"	"lco"	"lightvalue"	"material"	"material_core"	"material_density"	"material_price"	"measure_time"	"measure_time1970"	"measure_type"	"measure_unit"	"nomarea_calc"	"oformula"	"oindex"	"ovality"	"serial"	"user1"	"user10"	"user11"	"user12"	"user2"	"user3"	"user4"	"user5"	"user6"	"user7"	"user8"	"user9"	"version"	"wall_extra_percent"	"wall_max"	"wall_mean"	"wall_min"	"walls"	"weight"	"weight_overdim"
round_global	8	30.7490940857	58.9222923123	0.443133657612	1.59802605764	28.1731982266	034_1447850737_aux.png	0	0	1	0.195592608526	maxwall-minwall	1.38	1.2	2	1.15	1.17	0.92	OK	0	0	0	6.36107441871	6.26787609015	6.19252894529	8.79528764082	8.67703874596	8.48093312067	4760.76804022	3.57412438319	27.5190292083	no value	no value	6.20387120656	no value	no value	132	0	0	034_1447850737.png	RG+OP						38.liin	1706 - Kert Kullerkann	XPJ 3G2,5_kate	VALI VÄRV/HARI			Kaabli tüüp				Materjal	Takistus	1 m kaal		Trumli nr.						Seibi paksus			Raporti nr. #	Liin	Operaator	Toode	Värv/Hari			5.08.2015 14:31:37	19.7555148451	27.2887015926	181	PVC	Cu	1.4	10.0	18.11.2015 14:45:37	1447850737	database	mm	27.730064569	maxdiam-mindiam	0	0.314354520142	034	PVC												3.55	1.4147112217	1.2609522977	1.16626917905	1.06535968917	[1.0653596891702914, 1.1348889449031838, 1.2147582926313727, 1.1889714683224579, 1.2609522976958407, 1.1326843815740366]	39.4424775173	0.620387120656
"program"	"_line"	"area_inner"	"area_outer"	"area_overdim"	"area_percent"	"area_wall"	"auxiconname"	"cable_invert"	"cable_parts"	"camera"	"centricity"	"cformula"	"check_wall_max_maxlimit"	"check_wall_mean_maxlimit"	"check_wall_mean_maxlimit_nod"	"check_wall_mean_minlimit"	"check_wall_mean_nomlimit"	"check_wall_min_minlimit"	"checkresult"	"cindex"	"colour_do"	"colour_invert"	"diameter_inner_max"	"diameter_inner_mean"	"diameter_inner_min"	"diameter_outer_max"	"diameter_outer_mean"	"diameter_outer_min"	"extra1"	"extra2"	"extra3"	"extra4"	"extra5"	"extra6"	"extra7"	"extra8"	"focusvalue"	"has_indent"	"has_sbm"	"iconname"	"info1"	"info10"	"info11"	"info12"	"info2"	"info3"	"info4"	"info5"	"info6"	"info7"	"info8"	"info9"	"label1"	"label10"	"label11"	"label12"	"label13"	"label14"	"label15"	"label16"	"label17"	"label18"	"label19"	"label2"	"label20"	"label21"	"label22"	"label23"	"label24"	"label3"	"label4"	"label5"	"label6"	"label7"	"label8"	"label9"	"last_calibration_time"	"lci"	"lco"	"lightvalue"	"material"	"material_core"	"material_density"	"material_price"	"measure_time"	"measure_time1970"	"measure_type"	"measure_unit"	"nomarea_calc"	"oformula"	"oindex"	"ovality"	"serial"	"user1"	"user10"	"user11"	"user12"	"user2"	"user3"	"user4"	"user5"	"user6"	"user7"	"user8"	"user9"	"version"	"wall_extra_percent"	"wall_max"	"wall_mean"	"wall_min"	"walls"	"weight"	"weight_overdim"
round_global	8	30.3000741749	59.5065165714	1.81374746524	6.62128158546	29.2064423965	034_1447850799_aux.png	0	0	1	0.175241489165	maxwall-minwall	1.38	1.2	2	1.15	1.17	0.92	NOTOK	0	0	0	6.27257630726	6.22166621088	6.15835120115	8.83930492478	8.71451220223	8.5744094207	4756.79597283	2.99679110894	28.6594894948	no value	no value	25.3924645134	no value	no value	131	0	0	034_1447850799.png	RG+OP						38.liin	1706 - Kert Kullerkann	XPJ 3G2,5_kate	VALI VÄRV/HARI			Kaabli tüüp				Materjal	Takistus	1 m kaal		Trumli nr.						Seibi paksus			Raporti nr. #	Liin	Operaator	Toode	Värv/Hari			5.08.2015 14:31:37	19.5824685602	27.4013623202	181	PVC	Cu	1.4	10.0	18.11.2015 14:46:39	1447850799	database	mm	27.3926949313	maxdiam-mindiam	0	0.264895504078	034	PVC												3.55	5.80014860879	1.31386370896	1.216701709	1.13862221979	[1.1386222197923948, 1.2343443107597707, 1.3138637089569669, 1.2175082430652922, 1.2076877596026305, 1.188184011829434]	40.8890193551	2.53924645134
"program"	"_line"	"area_inner"	"area_outer"	"area_overdim"	"area_percent"	"area_wall"	"auxiconname"	"cable_invert"	"cable_parts"	"camera"	"centricity"	"cformula"	"check_wall_max_maxlimit"	"check_wall_mean_maxlimit"	"check_wall_mean_maxlimit_nod"	"check_wall_mean_minlimit"	"check_wall_mean_nomlimit"	"check_wall_min_minlimit"	"checkresult"	"cindex"	"colour_do"	"colour_invert"	"diameter_inner_max"	"diameter_inner_mean"	"diameter_inner_min"	"diameter_outer_max"	"diameter_outer_mean"	"diameter_outer_min"	"extra1"	"extra2"	"extra3"	"extra4"	"extra5"	"extra6"	"extra7"	"extra8"	"focusvalue"	"has_indent"	"has_sbm"	"iconname"	"info1"	"info10"	"info11"	"info12"	"info2"	"info3"	"info4"	"info5"	"info6"	"info7"	"info8"	"info9"	"label1"	"label10"	"label11"	"label12"	"label13"	"label14"	"label15"	"label16"	"label17"	"label18"	"label19"	"label2"	"label20"	"label21"	"label22"	"label23"	"label24"	"label3"	"label4"	"label5"	"label6"	"label7"	"label8"	"label9"	"last_calibration_time"	"lci"	"lco"	"lightvalue"	"material"	"material_core"	"material_density"	"material_price"	"measure_time"	"measure_time1970"	"measure_type"	"measure_unit"	"nomarea_calc"	"oformula"	"oindex"	"ovality"	"serial"	"user1"	"user10"	"user11"	"user12"	"user2"	"user3"	"user4"	"user5"	"user6"	"user7"	"user8"	"user9"	"version"	"wall_extra_percent"	"wall_max"	"wall_mean"	"wall_min"	"walls"	"weight"	"weight_overdim"
round_global	8	30.3066094781	58.8383257224	1.09455890137	3.98933055523	28.5317162443	034_1447854379_aux.png	0	0	1	0.192394957897	maxwall-minwall	1.38	1.2	2	1.15	1.17	0.92	OK	0	0	0	6.30530548012	6.22485789596	6.10398492167	8.80296565551	8.67055505122	8.45647970169	4739.41557417	3.93601392288	27.9730305226	no value	no value	15.3238246191	no value	no value	138	0	0	034_1447854379.png	RG+OP						38.liin	1706 - Kert Kullerkann	XPJ 3G2,5_kate	VALI VÄRV/HARI			Kaabli tüüp				Materjal	Takistus	1 m kaal		Trumli nr.						Seibi paksus			Raporti nr. #	Liin	Operaator	Toode	Värv/Hari			5.08.2015 14:31:37	19.5734075161	27.2501139008	191	PVC	Cu	1.4	10.0	18.11.2015 15:46:19	1447854379	database	mm	27.4371573429	maxdiam-mindiam	0	0.346485953828	034	PVC												3.55	3.50911151658	1.27568279815	1.19035478244	1.08328784025	[1.0832878402520336, 1.1499326810234742, 1.2138237753944521, 1.2299870182815371, 1.2756827981489645, 1.189414581543869]	39.944402742	1.53238246191
"program"	"_line"	"area_inner"	"area_outer"	"area_overdim"	"area_percent"	"area_wall"	"auxiconname"	"cable_invert"	"cable_parts"	"camera"	"centricity"	"cformula"	"check_wall_max_maxlimit"	"check_wall_mean_maxlimit"	"check_wall_mean_maxlimit_nod"	"check_wall_mean_minlimit"	"check_wall_mean_nomlimit"	"check_wall_min_minlimit"	"checkresult"	"cindex"	"colour_do"	"colour_invert"	"diameter_inner_max"	"diameter_inner_mean"	"diameter_inner_min"	"diameter_outer_max"	"diameter_outer_mean"	"diameter_outer_min"	"extra1"	"extra2"	"extra3"	"extra4"	"extra5"	"extra6"	"extra7"	"extra8"	"focusvalue"	"has_indent"	"has_sbm"	"iconname"	"info1"	"info10"	"info11"	"info12"	"info2"	"info3"	"info4"	"info5"	"info6"	"info7"	"info8"	"info9"	"label1"	"label10"	"label11"	"label12"	"label13"	"label14"	"label15"	"label16"	"label17"	"label18"	"label19"	"label2"	"label20"	"label21"	"label22"	"label23"	"label24"	"label3"	"label4"	"label5"	"label6"	"label7"	"label8"	"label9"	"last_calibration_time"	"lci"	"lco"	"lightvalue"	"material"	"material_core"	"material_density"	"material_price"	"measure_time"	"measure_time1970"	"measure_type"	"measure_unit"	"nomarea_calc"	"oformula"	"oindex"	"ovality"	"serial"	"user1"	"user10"	"user11"	"user12"	"user2"	"user3"	"user4"	"user5"	"user6"	"user7"	"user8"	"user9"	"version"	"wall_extra_percent"	"wall_max"	"wall_mean"	"wall_min"	"walls"	"weight"	"weight_overdim"
round_global	8	30.0214019494	58.9402672484	1.80377564379	6.65229459584	28.918865299	034_1447854411_aux.png	0	0	1	0.186171324389	maxwall-minwall	1.38	1.2	2	1.15	1.17	0.92	NOTOK	0	0	0	6.28779119032	6.19314460303	6.06699516376	8.95271643322	8.68927149574	8.42613875977	4744.57879513	5.8817642375	28.5554923932	no value	no value	25.2528590131	no value	no value	114	0	0	034_1447854411.png	RG+OP						38.liin	1706 - Kert Kullerkann	XPJ 3G2,5_kate	VALI VÄRV/HARI			Kaabli tüüp				Materjal	Takistus	1 m kaal		Trumli nr.						Seibi paksus			Raporti nr. #	Liin	Operaator	Toode	Värv/Hari			5.08.2015 14:31:37	19.4607872118	27.4066234335	186	PVC	Cu	1.4	10.0	18.11.2015 15:46:51	1447854411	database	mm	27.1150896552	maxdiam-mindiam	0	0.526577673454	034	PVC												3.55	5.76688942095	1.30200850442	1.21631922834	1.11583718003	[1.1158371800287372, 1.2000784205028994, 1.3020085044177021, 1.1995240296851699, 1.2795434629812641, 1.2009237724301089]	40.4864114186	2.52528590131
"program"	"_line"	"area_inner"	"area_outer"	"area_overdim"	"area_percent"	"area_wall"	"auxiconname"	"cable_invert"	"cable_parts"	"camera"	"centricity"	"cformula"	"check_wall_max_maxlimit"	"check_wall_mean_maxlimit"	"check_wall_mean_maxlimit_nod"	"check_wall_mean_minlimit"	"check_wall_mean_nomlimit"	"check_wall_min_minlimit"	"checkresult"	"cindex"	"colour_do"	"colour_invert"	"diameter_inner_max"	"diameter_inner_mean"	"diameter_inner_min"	"diameter_outer_max"	"diameter_outer_mean"	"diameter_outer_min"	"extra1"	"extra2"	"extra3"	"extra4"	"extra5"	"extra6"	"extra7"	"extra8"	"focusvalue"	"has_indent"	"has_sbm"	"iconname"	"info1"	"info10"	"info11"	"info12"	"info2"	"info3"	"info4"	"info5"	"info6"	"info7"	"info8"	"info9"	"label1"	"label10"	"label11"	"label12"	"label13"	"label14"	"label15"	"label16"	"label17"	"label18"	"label19"	"label2"	"label20"	"label21"	"label22"	"label23"	"label24"	"label3"	"label4"	"label5"	"label6"	"label7"	"label8"	"label9"	"last_calibration_time"	"lci"	"lco"	"lightvalue"	"material"	"material_core"	"material_density"	"material_price"	"measure_time"	"measure_time1970"	"measure_type"	"measure_unit"	"nomarea_calc"	"oformula"	"oindex"	"ovality"	"serial"	"user1"	"user10"	"user11"	"user12"	"user2"	"user3"	"user4"	"user5"	"user6"	"user7"	"user8"	"user9"	"version"	"wall_extra_percent"	"wall_max"	"wall_mean"	"wall_min"	"walls"	"weight"	"weight_overdim"
round_global	8	30.1092776395	59.2678786811	1.8586367128	6.80820198302	29.1586010416	034_1447854444_aux.png	0	0	1	0.166873939737	maxwall-minwall	1.38	1.2	2	1.15	1.17	0.92	NOTOK	0	0	0	6.35099485473	6.20457817589	5.9353528027	8.89029798041	8.70155962758	8.41889905328	4761.98646607	5.30239737934	28.6458509305	no value	no value	26.0209139791	no value	no value	133	0	0	034_1447854444.png	RG+OP						38.liin	1706 - Kert Kullerkann	XPJ 3G2,5_kate	VALI VÄRV/HARI			Kaabli tüüp				Materjal	Takistus	1 m kaal		Trumli nr.						Seibi paksus			Raporti nr. #	Liin	Operaator	Toode	Värv/Hari			5.08.2015 14:31:37	19.6975880659	27.339104574	183	PVC	Cu	1.4	10.0	18.11.2015 15:47:24	1447854444	database	mm	27.2999643288	maxdiam-mindiam	0	0.471398927129	034	PVC												3.55	5.95859545315	1.29230481634	1.21852384771	1.1254308766	[1.1254308766020815, 1.1877932448001827, 1.2509429561674483, 1.239480460924036, 1.2923048163391249, 1.2151907314345818]	40.8220414582	2.60209139791
"program"	"_line"	"area_inner"	"area_outer"	"area_overdim"	"area_percent"	"area_wall"	"auxiconname"	"cable_invert"	"cable_parts"	"camera"	"centricity"	"cformula"	"check_wall_max_maxlimit"	"check_wall_mean_maxlimit"	"check_wall_mean_maxlimit_nod"	"check_wall_mean_minlimit"	"check_wall_mean_nomlimit"	"check_wall_min_minlimit"	"checkresult"	"cindex"	"colour_do"	"colour_invert"	"diameter_inner_max"	"diameter_inner_mean"	"diameter_inner_min"	"diameter_outer_max"	"diameter_outer_mean"	"diameter_outer_min"	"extra1"	"extra2"	"extra3"	"extra4"	"extra5"	"extra6"	"extra7"	"extra8"	"focusvalue"	"has_indent"	"has_sbm"	"iconname"	"info1"	"info10"	"info11"	"info12"	"info2"	"info3"	"info4"	"info5"	"info6"	"info7"	"info8"	"info9"	"label1"	"label10"	"label11"	"label12"	"label13"	"label14"	"label15"	"label16"	"label17"	"label18"	"label19"	"label2"	"label20"	"label21"	"label22"	"label23"	"label24"	"label3"	"label4"	"label5"	"label6"	"label7"	"label8"	"label9"	"last_calibration_time"	"lci"	"lco"	"lightvalue"	"material"	"material_core"	"material_density"	"material_price"	"measure_time"	"measure_time1970"	"measure_type"	"measure_unit"	"nomarea_calc"	"oformula"	"oindex"	"ovality"	"serial"	"user1"	"user10"	"user11"	"user12"	"user2"	"user3"	"user4"	"user5"	"user6"	"user7"	"user8"	"user9"	"version"	"wall_extra_percent"	"wall_max"	"wall_mean"	"wall_min"	"walls"	"weight"	"weight_overdim"
round_global	8	30.8925773402	59.2200793532	0.597208352177	2.15363154635	28.327502013	034_1447856856_aux.png	0	0	1	0.170111109173	maxwall-minwall	1.38	1.2	2	1.15	1.17	0.92	OK	0	0	0	6.43177602112	6.28569598797	6.13400587831	8.91638572891	8.69756288414	8.57682957458	4765.86728185	3.80822638956	27.7067893444	no value	no value	8.36091693047	no value	no value	130	0	0	034_1447856856.png	RG+OP						38.liin	1706 - Kert Kullerkann	XPJ 3G2,5_kate	VALI VÄRV/HARI			Kaabli tüüp				Materjal	Takistus	1 m kaal		Trumli nr.						Seibi paksus			Raporti nr. #	Liin	Operaator	Toode	Värv/Hari			5.08.2015 14:31:37	19.7576013271	27.3345214512	190	PVC	Cu	1.4	10.0	18.11.2015 16:27:36	1447856856	database	mm	27.7302936608	maxdiam-mindiam	0	0.339556154323	034	PVC												3.55	1.90463017137	1.24340032161	1.17190324697	1.07328921244	[1.0732892124407063, 1.1363160691962513, 1.2434003216140701, 1.20146949955275, 1.2139184701304122, 1.1630259088902171]	39.6585028182	0.836091693047
"program"	"_line"	"area_inner"	"area_outer"	"area_overdim"	"area_percent"	"area_wall"	"auxiconname"	"cable_invert"	"cable_parts"	"camera"	"centricity"	"cformula"	"check_wall_max_maxlimit"	"check_wall_mean_maxlimit"	"check_wall_mean_maxlimit_nod"	"check_wall_mean_minlimit"	"check_wall_mean_nomlimit"	"check_wall_min_minlimit"	"checkresult"	"cindex"	"colour_do"	"colour_invert"	"diameter_inner_max"	"diameter_inner_mean"	"diameter_inner_min"	"diameter_outer_max"	"diameter_outer_mean"	"diameter_outer_min"	"extra1"	"extra2"	"extra3"	"extra4"	"extra5"	"extra6"	"extra7"	"extra8"	"focusvalue"	"has_indent"	"has_sbm"	"iconname"	"info1"	"info10"	"info11"	"info12"	"info2"	"info3"	"info4"	"info5"	"info6"	"info7"	"info8"	"info9"	"label1"	"label10"	"label11"	"label12"	"label13"	"label14"	"label15"	"label16"	"label17"	"label18"	"label19"	"label2"	"label20"	"label21"	"label22"	"label23"	"label24"	"label3"	"label4"	"label5"	"label6"	"label7"	"label8"	"label9"	"last_calibration_time"	"lci"	"lco"	"lightvalue"	"material"	"material_core"	"material_density"	"material_price"	"measure_time"	"measure_time1970"	"measure_type"	"measure_unit"	"nomarea_calc"	"oformula"	"oindex"	"ovality"	"serial"	"user1"	"user10"	"user11"	"user12"	"user2"	"user3"	"user4"	"user5"	"user6"	"user7"	"user8"	"user9"	"version"	"wall_extra_percent"	"wall_max"	"wall_mean"	"wall_min"	"walls"	"weight"	"weight_overdim"
round_global	8	30.522545289	60.0734100225	1.89543340157	6.85374738444	29.5508647335	034_1447856888_aux.png	0	0	1	0.248850407569	maxwall-minwall	1.38	1.2	2	1.15	1.17	0.92	NOTOK	0	0	0	6.29994065209	6.24364552539	6.18918349993	8.85828419068	8.75810900782	8.59894024617	4773.77563084	2.92769952881	28.8808846932	no value	no value	26.5360676219	no value	no value	136	0	0	034_1447856888.png	RG+OP						38.liin	1706 - Kert Kullerkann	XPJ 3G2,5_kate	VALI VÄRV/HARI			Kaabli tüüp				Materjal	Takistus	1 m kaal		Trumli nr.						Seibi paksus			Raporti nr. #	Liin	Operaator	Toode	Värv/Hari			5.08.2015 14:31:37	19.6399019031	27.5068371106	186	PVC	Cu	1.4	10.0	18.11.2015 16:28:08	1447856888	database	mm	27.6554313319	maxdiam-mindiam	0	0.259343944511	034	PVC												3.55	6.03986517553	1.3553660871	1.21945844952	1.10651567954	[1.1065156795358202, 1.1847282802741237, 1.2318052458249615, 1.2479537426320366, 1.3553660871044606, 1.1903816617403571]	41.3712106269	2.65360676219
"program"	"_line"	"area_inner"	"area_outer"	"area_overdim"	"area_percent"	"area_wall"	"auxiconname"	"cable_invert"	"cable_parts"	"camera"	"centricity"	"cformula"	"check_wall_max_maxlimit"	"check_wall_mean_maxlimit"	"check_wall_mean_maxlimit_nod"	"check_wall_mean_minlimit"	"check_wall_mean_nomlimit"	"check_wall_min_minlimit"	"checkresult"	"cindex"	"colour_do"	"colour_invert"	"diameter_inner_max"	"diameter_inner_mean"	"diameter_inner_min"	"diameter_outer_max"	"diameter_outer_mean"	"diameter_outer_min"	"extra1"	"extra2"	"extra3"	"extra4"	"extra5"	"extra6"	"extra7"	"extra8"	"focusvalue"	"has_indent"	"has_sbm"	"iconname"	"info1"	"info10"	"info11"	"info12"	"info2"	"info3"	"info4"	"info5"	"info6"	"info7"	"info8"	"info9"	"label1"	"label10"	"label11"	"label12"	"label13"	"label14"	"label15"	"label16"	"label17"	"label18"	"label19"	"label2"	"label20"	"label21"	"label22"	"label23"	"label24"	"label3"	"label4"	"label5"	"label6"	"label7"	"label8"	"label9"	"last_calibration_time"	"lci"	"lco"	"lightvalue"	"material"	"material_core"	"material_density"	"material_price"	"measure_time"	"measure_time1970"	"measure_type"	"measure_unit"	"nomarea_calc"	"oformula"	"oindex"	"ovality"	"serial"	"user1"	"user10"	"user11"	"user12"	"user2"	"user3"	"user4"	"user5"	"user6"	"user7"	"user8"	"user9"	"version"	"wall_extra_percent"	"wall_max"	"wall_mean"	"wall_min"	"walls"	"weight"	"weight_overdim"
round_global	8	30.7132734899	59.5323361562	1.16462783768	4.21136011237	28.8190626664	034_1447856922_aux.png	0	0	1	0.220053326649	maxwall-minwall	1.38	1.2	2	1.15	1.17	0.92	OK	0	0	0	6.39007541987	6.26376174231	6.15780576397	8.87811384708	8.71973979879	8.53329452153	4766.26100833	3.8839254766	28.2043191147	no value	no value	16.3047897275	no value	no value	114	0	0	034_1447856922.png	RG+OP						38.liin	1706 - Kert Kullerkann	XPJ 3G2,5_kate	VALI VÄRV/HARI			Kaabli tüüp				Materjal	Takistus	1 m kaal		Trumli nr.						Seibi paksus			Raporti nr. #	Liin	Operaator	Toode	Värv/Hari			5.08.2015 14:31:37	19.6988747603	27.3873540697	183	PVC	Cu	1.4	10.0	18.11.2015 16:28:42	1447856922	database	mm	27.6544348287	maxdiam-mindiam	0	0.344819325548	034	PVC												3.55	3.71597082229	1.29870401761	1.19273366446	1.07865069096	[1.078650690960876, 1.1752769644776704, 1.2987040176098901, 1.2237594747387086, 1.2338777805285619, 1.1461330584225575]	40.3466877329	1.63047897275
"program"	"_line"	"area_inner"	"area_outer"	"area_overdim"	"area_percent"	"area_wall"	"auxiconname"	"cable_invert"	"cable_parts"	"camera"	"centricity"	"cformula"	"check_wall_max_maxlimit"	"check_wall_mean_maxlimit"	"check_wall_mean_maxlimit_nod"	"check_wall_mean_minlimit"	"check_wall_mean_nomlimit"	"check_wall_min_minlimit"	"checkresult"	"cindex"	"colour_do"	"colour_invert"	"diameter_inner_max"	"diameter_inner_mean"	"diameter_inner_min"	"diameter_outer_max"	"diameter_outer_mean"	"diameter_outer_min"	"extra1"	"extra2"	"extra3"	"extra4"	"extra5"	"extra6"	"extra7"	"extra8"	"focusvalue"	"has_indent"	"has_sbm"	"iconname"	"info1"	"info10"	"info11"	"info12"	"info2"	"info3"	"info4"	"info5"	"info6"	"info7"	"info8"	"info9"	"label1"	"label10"	"label11"	"label12"	"label13"	"label14"	"label15"	"label16"	"label17"	"label18"	"label19"	"label2"	"label20"	"label21"	"label22"	"label23"	"label24"	"label3"	"label4"	"label5"	"label6"	"label7"	"label8"	"label9"	"last_calibration_time"	"lci"	"lco"	"lightvalue"	"material"	"material_core"	"material_density"	"material_price"	"measure_time"	"measure_time1970"	"measure_type"	"measure_unit"	"nomarea_calc"	"oformula"	"oindex"	"ovality"	"serial"	"user1"	"user10"	"user11"	"user12"	"user2"	"user3"	"user4"	"user5"	"user6"	"user7"	"user8"	"user9"	"version"	"wall_extra_percent"	"wall_max"	"wall_mean"	"wall_min"	"walls"	"weight"	"weight_overdim"
round_global	8	29.921005905	59.018941587	1.88656261599	6.93299309598	29.097935682	034_1447861055_aux.png	0	0	1	0.167114836415	maxwall-minwall	1.38	1.2	2	1.15	1.17	0.92	NOTOK	0	0	0	6.30079406522	6.18532574952	6.03852062595	8.78440428412	8.67832906501	8.5603906509	4735.00615411	2.55012890996	28.5808296719	no value	no value	26.4118766238	no value	no value	114	0	0	034_1447861055.png	RG+OP						38.liin	1706 - Kert Kullerkann	XPJ 3G2,5_kate	VALI VÄRV/HARI			Kaabli tüüp				Materjal	Takistus	1 m kaal		Trumli nr.						Seibi paksus			Raporti nr. #	Liin	Operaator	Toode	Värv/Hari			5.08.2015 14:31:37	19.4990564825	27.269046345	186	PVC	Cu	1.4	10.0	18.11.2015 17:37:35	1447861055	database	mm	27.211373066	maxdiam-mindiam	0	0.224013633217	034	PVC												3.55	6.06464352532	1.29811584515	1.21974340054	1.13100100873	[1.1310010087341771, 1.2307202237857875, 1.2981158451496368, 1.2169094450212892, 1.2393235489105234, 1.2023903316456457]	40.7371099548	2.64118766238
